conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;;
1964179289315889284,Sat Sep 06 04:10:09 +0000 2025,0,Siswa di Muba Mual Muntah Santap MBG Keluhkan Rasa Tahu Asam https://t.co/JPl06BDQ7m,1964179289315889284,,,in,,0,0,0,https://x.com/undefined/status/1964179289315889284,1318860486759182336,;;;;
1964177984442814613,Sat Sep 06 04:04:58 +0000 2025,1,pemerintah anjing mbg mbg keracunan. sistem kesehatan lu tuh dibenerin faskes rujukan jauh banget dari domisili. yang urgent gimana keburu mati,1964177984442814613,,,in,,0,0,0,https://x.com/undefined/status/1964177984442814613,1873917076039180288,;;;;
1964171440535773286,Sat Sep 06 04:03:02 +0000 2025,0,@abu_waras Janji kapanye yg terealisasi cuma MBG itu juga menimbulkan banyak Permasalahan.,1964177496527819106,,abu_waras,in,,0,0,1,https://x.com/undefined/status/1964177496527819106,1755972620661743616,;;;;
1964174549047792099,Sat Sep 06 03:51:19 +0000 2025,2,Anak2 indo penikmat mbg be like,1964174549047792099,,,in,,0,1,0,https://x.com/undefined/status/1964174549047792099,1712110823701872641,;;;;
1964174387290263758,Sat Sep 06 03:50:41 +0000 2025,0,Catat omongan ku kalau regulasi MBG gak diubah akan ada waktunya jatuh korban jiwa https://t.co/aOcZagmRUr,1964174387290263758,https://pbs.twimg.com/media/G0ImMB5bUAAmpU7.jpg,,in,,0,0,0,https://x.com/undefined/status/1964174387290263758,816114538361667584,;;;;
1964142446499287186,Sat Sep 06 03:48:49 +0000 2025,0,@NenkMonica Hati2 dek dgn MBG... zulhas sepertinya sengaja meracuni generasi muda para siswa ... Buktinya menanggapi banyaknya siswa keracunan MBG zulhas bilang: belum terbiasa ... Apa maksudnya kalo sudah terbiasa makan makanan beracun lama kelamaan gak mabok lagi...,1964173919537315870,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1964173919537315870,1682648898488389632,;;;;
1964173530234306739,Sat Sep 06 03:47:16 +0000 2025,0,Makan gratis bikin anak happy orang tua tenang. #gasssnow #MBG https://t.co/ei6yLtAG6N,1964173530234306739,https://pbs.twimg.com/media/G0IlaaTbUAInYCf.jpg,,in,,0,0,0,https://x.com/undefined/status/1964173530234306739,1813437229202874368,;;;;
1964173521040576586,Sat Sep 06 03:47:14 +0000 2025,0,Makan gratis itu solusi buat gizi anak-anak kita. #gasssnow #MBG https://t.co/RQsPfaW4uv,1964173521040576586,https://pbs.twimg.com/media/G0IlZ3fbUAMEjUj.jpg,,in,,0,0,0,https://x.com/undefined/status/1964173521040576586,1813061283761254401,;;;;
1963510569325244470,Sat Sep 06 03:43:09 +0000 2025,0,@somexthread 19 juta lapangan kerja dalam 5 tahun. Setahun harusnya 4 juta lapangan kerja. Tapi tidak ada program yang jelas untuk mencapainya. Giliran janji MBG langsung 300 T dianggarkan dan dicairkan tidak boleh ada yang menghambat. Karena cuannya gede,1964172494748996007,,somexthread,in,,0,0,0,https://x.com/undefined/status/1964172494748996007,1651228477524172802,;;;;
1963840266848330131,Sat Sep 06 03:42:25 +0000 2025,0,@riefb79 @Tan_Mar3M Setidaknya kebijakannya gak mbg naikin pajak rakyat kasih tunjangan gede ke dpr dan pejabat yg gak guna gemukin kabinet dan kebijakan2 lainnya yg gak ngotak,1964172308911968530,,riefb79,in,,0,0,0,https://x.com/undefined/status/1964172308911968530,1499708572552232960,;;;;
1964171744136102204,Sat Sep 06 03:40:11 +0000 2025,0,soalnya belum terdengar sama mereka mbg mengakibatkan siswa meninggal,1964171744136102204,,,in,,0,0,0,https://x.com/undefined/status/1964171744136102204,867667308927369216,;;;;
1963527476019339468,Sat Sep 06 03:39:08 +0000 2025,0,@SuciRamadh62759 @txtdrimedia Makanya zer.. udah tau mbg itu proyek besar dan bahkan rawan korupsi. Ini bukannya perkuat tata kelolanya dulu dan sop yg jelas serta target penerima yg tepat sasaran baru buat programnya. Goblok2,1964171480742191355,,SuciRamadh62759,in,,0,0,0,https://x.com/undefined/status/1964171480742191355,1826401278316216322,;;;;
1964170890159280472,Sat Sep 06 03:36:47 +0000 2025,0,Dukung terus program MBG https://t.co/qvixzLaeVJ,1964170890159280472,https://pbs.twimg.com/media/G0IjAgtbUAMTonF.jpg,,in,,0,0,0,https://x.com/undefined/status/1964170890159280472,1527143482837860354,;;;;
1964170846664347753,Sat Sep 06 03:36:37 +0000 2025,0,Dukung terus program MBG https://t.co/L0QX3hxzvO,1964170846664347753,https://pbs.twimg.com/media/G0Ii-LjbUAETEKK.jpg,,in,,0,0,0,https://x.com/undefined/status/1964170846664347753,1527143482837860354,;;;;
1963753792614396370,Sat Sep 06 03:36:26 +0000 2025,13,@DS_yantie Gw @ buzzernya MBG @aldiantoradifan @adamirwanseh MANA YG KATA LU 'BERDAMPAK POSITIF' YG GA CUMA NYEHARIN FISIK TAPI JUGA MENTAL ?? LU MAU BUNUH ANAK2 KITA DGN RACUNIN MEREKA??,1964170803832107488,,DS_yantie,in,,0,0,0,https://x.com/undefined/status/1964170803832107488,2915340151,;;;;
1964170479465381916,Sat Sep 06 03:35:09 +0000 2025,70,Tuntutanku tetep 2 ini aja yang belum tentu sanggup juga. 1. Stop judol; gak guna rakyat makmur kalo abisnya buat judol. 2. Stop &amp; evaluasi MBG: gak guna rakyat dikasih makan gratis kalo isinya meracuni. Mudah bukan?,1964170479465381916,,,in,,1,2,50,https://x.com/undefined/status/1964170479465381916,25065219,;;
1964116336566816843,Sat Sep 06 03:34:06 +0000 2025,0,@ARSIPAJA Pejabatnya lah yg makan MBG,1964170213361877410,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1964170213361877410,1543583623257128960,;;;;
1964169741536244111,Sat Sep 06 03:32:13 +0000 2025,0,kek ngebet bgt punya sesuatu yang gede gitu ya. kelarin masalah keracunan mbg dulu wok,1964169741536244111,,,in,,0,0,0,https://x.com/undefined/status/1964169741536244111,1931053864100466688,;;;;
1963784149325545823,Sat Sep 06 03:31:21 +0000 2025,0,@Alminsulim @swaraqalbu @xquitavee @ARSIPAJA Bedakan wacana dengan program..program itu rencana yg diwujudkan jadi perencanaan dan kemudian dilakukan pelaksanaan cth MBG koperasi merah putih kenaikan gaji hakim..jd bisa diukur tingkat keberhasilannya..wacana rencana perencanaan tdk bs jd bukti.pelaksanaan yg bisa jd bukti,1964169522551935459,,Alminsulim,in,,0,1,0,https://x.com/undefined/status/1964169522551935459,1474435538165723136,;;;;
1964169021961753042,Sat Sep 06 03:29:21 +0000 2025,3,coba next time kalau mendikdasmen lagi ada rapat tuh suguhin mereka konsumsi yang sama persis dengan MBG yang diterima para pelajar aja jangan dikasih konsumsi yang budgetnya dar der dor gedenya. biar mereka rasain keracunan juga.,1964169021961753042,,,in,,0,0,2,https://x.com/undefined/status/1964169021961753042,1506429008078307328,;;;;
1963928890172232156,Sat Sep 06 03:27:58 +0000 2025,0,@worksfess temenku lg cari partner buat ahli gizinya di program mbg buat daerah bandung timur. kalo ada yg sesuai dan berkenan boleh dm aku yaa,1964168670126432294,,worksfess,in,,0,0,0,https://x.com/undefined/status/1964168670126432294,1282488447492452352,;;;;
1963815399054512542,Sat Sep 06 03:27:37 +0000 2025,0,@AdindaZahrany07 @msaid_didu Berapa banyak lagi keracunan agar pak Presiden @prabowo @Gerindra merubah model mbg sekarang ini?,1964168585238237634,,senjakelam07,in,,0,0,0,https://x.com/undefined/status/1964168585238237634,1603768816189988865,;;;;
1963432904018854125,Sat Sep 06 03:26:13 +0000 2025,0,@leoo_rioo @Shin72526567 @dikanchut Maaf ya kak kalau MBG pembangunan sekolah rakyat pembangunan bantuan rumah di papua pegunungan menciptakan lapangan pekerjaan buat gen Z bantuan pupuk gratis mengaliri listrik di desa yg dari dulu ga ada listrik ekspor dan kerja lainnya emang se ga berguna itu,1964168231142260825,,leoo_rioo,in,,0,1,0,https://x.com/undefined/status/1964168231142260825,1131298144782696448,;;;;
1964164246801175004,Sat Sep 06 03:10:23 +0000 2025,0,MBG Wujudkan Generasi Sehat Indonesia https://t.co/Y6K1yKVSZg,1964164246801175004,https://pbs.twimg.com/media/G0Ic-Q_bUAQqpF6.jpg,,in,,0,0,0,https://x.com/undefined/status/1964164246801175004,1620159172913545217,;;;;
1963943031360389229,Sat Sep 06 03:07:04 +0000 2025,1,@HWid781 Sebenarnya makan bergizi gratis itu bagus misal berikan saja pada pihak sekolah melalui komite sekolah untuk kelola MBG. Lebih efektif dan transparan. Ada 3 pihak yang terkait Diknas Sekolah dan Orangtua Siswa,1964163412960956427,,HWid781,in,,0,1,0,https://x.com/undefined/status/1964163412960956427,1542445660813008896,;;;;
1964163398125457738,Sat Sep 06 03:07:01 +0000 2025,0,now thinking abt it harusnya recalling mbg jadi salah satu tuntutan,1964163398125457738,,,in,,0,0,0,https://x.com/undefined/status/1964163398125457738,1808495797581025280,;;;;
1964150029826085121,Sat Sep 06 03:05:44 +0000 2025,0,@ryuhasan @pialangiseng Anggaran abis disedot MBG ,1964163075474632742,,ryuhasan,in,,0,0,0,https://x.com/undefined/status/1964163075474632742,1853297348,;;;;
1964163020080501202,Sat Sep 06 03:05:31 +0000 2025,0,What's funny is aku beberapa bulan kemarin keracunan MBG lol Kok tau? Satu nya makanan yg ku makan sebelum keracunan,1964163020080501202,,,in,,0,0,0,https://x.com/undefined/status/1964163020080501202,1690966017584066560,;;;;
1964133870497837536,Sat Sep 06 03:05:28 +0000 2025,0,@AbdulJaya404 Program MBG Berdampak Positif,1964163007761830252,,AbdulJaya404,in,,0,0,0,https://x.com/undefined/status/1964163007761830252,1356920265670762497,;;;;
1964116336566816843,Sat Sep 06 03:04:55 +0000 2025,0,@ARSIPAJA karena uangnya MBG enak siswa mati keracunan bukan urusan saya begitulah Bathin si Brengsek ini ,1964162869953429614,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1964162869953429614,511622430,;;;;
1963967625844912376,Sat Sep 06 03:04:08 +0000 2025,0,@bachrum_achmadi @prabowo Bisa jadi ada upaya pengkondisian agar MBG kacau dengan makanan basi atau ada ulatnya.,1964162672124887107,,bachrum_achmadi,in,,0,0,0,https://x.com/undefined/status/1964162672124887107,1356592832581046274,;;;;
1963512792830431411,Sat Sep 06 03:04:01 +0000 2025,0,@liputan6dotcom Ini memang PEMBUNUHAN RAKYAT lewat MBG. Dengan begini angka kemiskinan akan turun karena yang miskin sudah banyak yang mati karena MBG !!! ... INGAT HEI RAKYAT MBG INI AKAL-AKALAN PEMERINTAH UNTUK BUNUH KALIAN ...,1964162642852905190,,liputan6dotcom,in,,0,0,0,https://x.com/undefined/status/1964162642852905190,1918357085429088259,;;;;
1964162385884627007,Sat Sep 06 03:02:59 +0000 2025,0,MBG nutrisi sehat untuk anak indonesia https://t.co/fAxK9Y7Zkz,1964162385884627007,https://pbs.twimg.com/media/G0IbSAdXgAAQDzS.jpg,,in,,0,0,0,https://x.com/undefined/status/1964162385884627007,1366085646,;;;;
1964116336566816843,Sat Sep 06 03:02:43 +0000 2025,0,@ARSIPAJA mpe detik ini pernah gak sih kepala Badan Gizi Nasional yg bertanggung jawab sama MBG di panggil DPR atas carut marut pengelolaan MBG sampai 1.500 siswa keracunan. kok kesannya anteng BGT apa krn program kampanye presiden langsung,1964162317861466488,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1964162317861466488,2242754419,;;;;
1964162225221804232,Sat Sep 06 03:02:21 +0000 2025,0,Program MBG menuju pemerataan gizi anak bangsa https://t.co/uuyEgXKh24,1964162225221804232,https://pbs.twimg.com/media/G0IbIriWEAAJ12p.jpg,,in,,0,0,0,https://x.com/undefined/status/1964162225221804232,1366085646,;;;;
1964162211997536380,Sat Sep 06 03:02:18 +0000 2025,3,ternyata di salah satu poin mou mbg kalau keracunan ga boleh disebarluaskan dan harus diselesaikan oleh pihak kedua. Berarti yang berita keracunan hanya sebagian yang terekspos aja ya ,1964162211997536380,,,in,,0,0,0,https://x.com/undefined/status/1964162211997536380,1827021135416066048,;;;;
1963956160110768604,Sat Sep 06 03:00:14 +0000 2025,0,@miiu01795736 @kucinggendut__ WKWKWKWKWKK lah jd beneran IKN impulsif? Lah berarti briefing kalian kemarin ga kompak dong? Bilangnya buat kemajuan Kalimantan dll apalah bullshit Ini yakin mau bangun dengan kondisi negara yg ga punya duit? Kan udh kepake MBG naikin jabatan polri tunjangan DPR dll,1964161690787811342,,miiu01795736,in,,0,0,0,https://x.com/undefined/status/1964161690787811342,781175338256572416,;;;;
1964161661968814370,Sat Sep 06 03:00:07 +0000 2025,0,MBG ini udah mirip kayak snap Thanos,1964161661968814370,,,in,,0,0,0,https://x.com/undefined/status/1964161661968814370,823751250009157632,;;;;
1964159977033257256,Sat Sep 06 02:59:33 +0000 2025,0,@jahrarubyjaraa minta disuapin mbg sama ayah wowo,1964161522390942040,,jahrarubyjaraa,in,,0,1,0,https://x.com/undefined/status/1964161522390942040,596271625,;;;;
1964161275467845665,Sat Sep 06 02:58:35 +0000 2025,0,kurang kurangin project ga berguna buk contohnya ikn sama koperasi merah putih kagak ada gunanya gua liat liat cok.oh ya sama MBG bubarin aja bangke,1964161275467845665,,,in,,0,0,0,https://x.com/undefined/status/1964161275467845665,806174452215992321,;;;;
1963967168598736958,Sat Sep 06 02:57:58 +0000 2025,0,@NenkMonica Sedih bgt ya..!! Apa ngga ada pemikiran skala Prioritas utk didahulukan perbaikan dan pembangunan gedung2 sekolah daripada meng-istimewakan proyek MBG yg sering terjadi keracunan massal..!? ,1964161123885994071,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1964161123885994071,1246241224052240387,;;;;
1963956802963267916,Sat Sep 06 02:55:34 +0000 2025,0,@northursa Masalahnya bkn orang2 mau MBG dihentiin tapi itu liat lho 4000 bapaakkkk gk sedikit. Cari tau knp ada ribuan bisa keracunan. Kesel banget gw,1964160519130271781,,northursa,in,,0,1,0,https://x.com/undefined/status/1964160519130271781,3616131794,;;;;
1964160442315501616,Sat Sep 06 02:55:16 +0000 2025,0,Mari kita bersama-sama sukseskan Program MBG demi tercapainya tujuan bersama. Peran aktif dan dukungan kita semua akan menjadi kunci keberhasilan. Saatnya bergerak berkolaborasi dan memberikan yang terbaik! #MBG #GenerasiSehat #BergiziGratis https://t.co/PrtEo3ZBxu,1964160442315501616,https://pbs.twimg.com/media/G0IZg0dbUAMBGp9.jpg,,in,,0,0,0,https://x.com/undefined/status/1964160442315501616,1635048890641821697,;;;;
1964160380273345009,Sat Sep 06 02:55:01 +0000 2025,0,Daripada anggaran dipaksakan buat program MBG jauh lbh baik dianggarkan buat fas pendidikan yg lbh memadai..,1964160380273345009,,,in,,0,0,0,https://x.com/undefined/status/1964160380273345009,544822471,;;;;
1964116336566816843,Sat Sep 06 02:54:24 +0000 2025,88,@ARSIPAJA Kenapa pejabat saat ini bebal? Rantai pasok MBG terlalu panjng byk yg hrs diuntungkan shg yg diterima siswa nilainya tinggal 40%. Begitu juga memasaknya krn banyak disiapkan malam hari saat dimakan tdk segar lg. Jk MBG dimasak di sekolah tdk seperti skrg ini. Ini baru MBG. https://t.co/38yvpRY74G,1964160225495470197,https://pbs.twimg.com/ext_tw_video_thumb/1964160168691978240/pu/img/O1GeBwqG9wWck2UH.jpg,ARSIPAJA,in,,1,10,11,https://x.com/undefined/status/1964160225495470197,1603768816189988865,;;;;
1964116336566816843,Sat Sep 06 02:53:21 +0000 2025,0,@ARSIPAJA MBG Makanan Beracun Gaez,1964159961472344114,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1964159961472344114,442964157,;;;;
1964139586768294129,Sat Sep 06 02:52:02 +0000 2025,1,@JNikodio Sblm ny deal hny utk kelancaran penjualan tapi tidak utk penjualan murah Krn hrg susu ny aj bs lbh dari separo hrg MBG per porsi,1964159629887209512,,JNikodio,in,,0,0,0,https://x.com/undefined/status/1964159629887209512,2292624098,;;;;
1964159136368906509,Sat Sep 06 02:50:06 +0000 2025,1,Program MBG Berdampak Positif https://t.co/AV7NTEZ2KX,1964159143981252877,https://pbs.twimg.com/media/G0IYVSsbUAAX_sJ.jpg,SatriaKalteng,in,,0,0,0,https://x.com/undefined/status/1964159143981252877,1356920265670762497,;;;;
1964159136368906509,Sat Sep 06 02:50:05 +0000 2025,1,Program MBG Menggerakkan Ekonomi Lokal https://t.co/OLa6NDdfgD,1964159136368906509,https://pbs.twimg.com/media/G0IYUqibUAAH8XK.jpg,,in,,0,1,0,https://x.com/undefined/status/1964159136368906509,1356920265670762497,;;;;
1964158596679422155,Sat Sep 06 02:47:56 +0000 2025,0,Mls bgt mls bgtttt tmn2 rekan kerja gue di kantor yg mantan 02 voters aj menyuarakan bgt nii mutual kpop gue di wa bisa2nya after all this ngspam story ngbela si ndut ama si nepo baby njs bgt ga melek bangga2in mbg like how can she stan with nepo baby and criminal HAM,1964158596679422155,,,in,,0,1,0,https://x.com/undefined/status/1964158596679422155,1157925874252910592,;;;;
1963510569325244470,Sat Sep 06 02:47:55 +0000 2025,0,@BlackCatDeaths @somexthread Btw 290k itu baru dari mbg doang. ,1964158591214244317,,BlackCatDeaths,in,,0,1,0,https://x.com/undefined/status/1964158591214244317,1164430519511048192,;;;;
1963855585255772517,Sat Sep 06 02:47:33 +0000 2025,1,@Widyawa64704930 @Gojekmilitan @sloth_wave @prabowo Bukannya setengahnya MBG ? Kenapa harus ambil dari dana pendidikan sih MBG ?,1964158498561761315,,Widyawa64704930,in,,0,0,0,https://x.com/undefined/status/1964158498561761315,1846749067864625153,;;;;
1963510569325244470,Sat Sep 06 02:46:42 +0000 2025,0,@pencurindomie @langrissvaude @somexthread Btw 290k itu baru dari mbg doang hehe.,1964158284858085835,,pencurindomie,in,,0,1,0,https://x.com/undefined/status/1964158284858085835,1164430519511048192,;;;;
1964157548543766599,Sat Sep 06 02:43:46 +0000 2025,0,Program MBG hadir menggerakkan ekonomi lokal sekaligus sejahterakan masyarakat.#MBG #EkonomiLokal #IndonesiaTerang https://t.co/rsDOoeRNrS,1964157548543766599,https://pbs.twimg.com/media/G0IW4bTakAAdAYY.jpg,,in,,0,0,0,https://x.com/undefined/status/1964157548543766599,1366903075890335744,;;;;
1964157520131285365,Sat Sep 06 02:43:39 +0000 2025,0,Program MBG bukan hanya penuhi gizi tapi juga dorong pertumbuhan ekonomi daerah.#MBG #EkonomiDaerah #IndonesiaTerang https://t.co/SeziG64anE,1964157520131285365,https://pbs.twimg.com/media/G0IW2v3bUAAn9qk.jpg,,in,,0,0,0,https://x.com/undefined/status/1964157520131285365,1366903075890335744,;;;;
1964157400115499439,Sat Sep 06 02:43:11 +0000 2025,0,Orgil. Pemerintah gila. Apa sih motivasi kalian bikin MBG nih terus berjalan disaat banyak kasus gagal. Duitnya alokasiin ke hal yg lebih bermanfaat lainnya lah. Aneh bgt bapak bapak tua ini,1964157400115499439,,,in,,0,0,0,https://x.com/undefined/status/1964157400115499439,1054672440100446208,;;;;
1964156609485017224,Sat Sep 06 02:40:02 +0000 2025,0,Eh anjir di daerah gw udh ada sejak bulan lalu mbg bener2 rancu dah pd basi makanannya,1964156609485017224,,,in,,0,0,0,https://x.com/undefined/status/1964156609485017224,1104423908688588802,;;;;
1964156547627700503,Sat Sep 06 02:39:47 +0000 2025,2,dah resmi gurunya disuruh ngicip wkwk udah dianggap beban negara upah ga layak masih ditambahin jobdesc beginian lagian dengan banyaknya berita keracunan beberapa wali murid di sekolahku gamau anaknya dikasih mbg kapan bubarnya sih ini program https://t.co/yUIpxlS1ev,1964156547627700503,https://pbs.twimg.com/media/G0IV89Ua8AEFQDq.jpg,,in,,0,0,0,https://x.com/undefined/status/1964156547627700503,890168773,;;;;
1964156515633549396,Sat Sep 06 02:39:40 +0000 2025,0,Pemerintah memastikan anggaran Program Makan Bergizi Gratis (MBG) tetap aman dan terjaga penggunaannya. Pengawasan ketat dan perencanaan yang transparan menjadi dasar dalam menjaga efektivitas program bagi masyarakat. #DukungProgramMBG #DukungMBG #MakanBergiziGratis https://t.co/lx14C3YJGY,1964156515633549396,https://pbs.twimg.com/media/G0IV8R8aIAANn0c.jpg,,in,,0,0,0,https://x.com/undefined/status/1964156515633549396,1564440581606035456,;;;;
1964156426714304841,Sat Sep 06 02:39:19 +0000 2025,0,Pemerintah memastikan anggaran Program Makan Bergizi Gratis (MBG) tetap aman dan terjaga penggunaannya. Pengawasan ketat dan perencanaan yang transparan menjadi dasar dalam menjaga efektivitas program bagi masyarakat. #DukungProgramMBG #DukungMBG #MakanBergiziGratis https://t.co/LVd2zlzNLr,1964156426714304841,https://pbs.twimg.com/media/G0IV3E3a8AAOlgT.jpg,,in,,0,0,0,https://x.com/undefined/status/1964156426714304841,1564440581606035456,;;;;
1964133870497837536,Sat Sep 06 02:39:08 +0000 2025,0,@PancasilaBumi selain mendukung nutrisi dan gizi pada anak MBG juga mendorong pertumbuhan perekonomian lokal,1964156381466083589,,PancasilaBumi,in,,0,0,0,https://x.com/undefined/status/1964156381466083589,1536371113705754624,;;;;
1963786271244894418,Sat Sep 06 02:36:05 +0000 2025,0,@Gus_Arifin @prabowo Ya mrk gak dpt seseran dong kalo programnya masuk akal. MBG dipaksa jalan krn mrk mau ngambil duit ujung.,1964155613660741790,,Gus_Arifin,in,,0,0,0,https://x.com/undefined/status/1964155613660741790,942687838566416384,;;;;
1964154930589290634,Sat Sep 06 02:33:22 +0000 2025,0,Dari dapur MBG ke sekolah-sekolah pemerintah hadir meningkatkan gizi anak bangsa. Mari bersama dukung keberhasilan Program Makan Bergizi Gratis demi masa depan Indonesia yang lebih kuat! #MBGUntukBangsa #GenerasiSehat #DukungMBG https://t.co/sz21fTjHJM,1964154930589290634,https://pbs.twimg.com/media/G0IUf_Ub0AAgdPH.jpg,,in,,0,0,0,https://x.com/undefined/status/1964154930589290634,1737796189020389376,;;;;
1963900513726120007,Sat Sep 06 02:33:19 +0000 2025,0,@irmawindya statement lucu nyaman jadi bos ojol cek aja sana itu GoTo pernah surplus kagak. itu ikut pemerintah malah dpt proyek2 ama pemerintah bahkan mitra MBG dapet suntikan dana dr telkomsel segala dan masih merugi makanya skrg mengarah dibeli pihak luar,1964154920573235215,,irmawindya,in,,0,0,0,https://x.com/undefined/status/1964154920573235215,82048882,;;;;
1964154896044658759,Sat Sep 06 02:33:14 +0000 2025,0,Dari dapur MBG ke sekolah-sekolah pemerintah hadir meningkatkan gizi anak bangsa. Mari bersama dukung keberhasilan Program Makan Bergizi Gratis demi masa depan Indonesia yang lebih kuat! #MBGUntukBangsa #GenerasiSehat #DukungMBG https://t.co/2wHQwhTo6g,1964154896044658759,https://pbs.twimg.com/media/G0IUd_ZbUAM6JqW.jpg,,in,,0,0,0,https://x.com/undefined/status/1964154896044658759,1737796189020389376,;;;;
1964154849689473319,Sat Sep 06 02:33:03 +0000 2025,0,Dari dapur MBG ke sekolah-sekolah pemerintah hadir meningkatkan gizi anak bangsa. Mari bersama dukung keberhasilan Program Makan Bergizi Gratis demi masa depan Indonesia yang lebih kuat! #MBGUntukBangsa #GenerasiSehat #DukungMBG https://t.co/nX0cYGakUF,1964154849689473319,https://pbs.twimg.com/media/G0IUbUYbUAEsM98.jpg,,in,,0,0,0,https://x.com/undefined/status/1964154849689473319,1737796189020389376,;;;;
1964154352358281407,Sat Sep 06 02:31:04 +0000 2025,0,Program MBG: Anggaran Membengkak Regulasi Amburadul dan Ancaman Korupsi #shorts https://t.co/VkNJOdripw,1964154352358281407,,,in,,0,0,0,https://x.com/undefined/status/1964154352358281407,4799147516,;;;;
1964116336566816843,Sat Sep 06 02:30:03 +0000 2025,0,@ARSIPAJA Stop mbg dan ikn su,1964154094605545755,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1964154094605545755,451442796,;;;;
1964133870497837536,Sat Sep 06 02:28:37 +0000 2025,0,@AbdulJaya404 MBG investasi masa depan Indonesia.,1964153734273126651,,AbdulJaya404,in,,0,1,0,https://x.com/undefined/status/1964153734273126651,1182508564218138625,;;;;
1964153389551669688,Sat Sep 06 02:27:14 +0000 2025,2,abis sekolah mbak+adek dapet MBG gue baru tau yg ngelola yayasan dharma wanita ijo + coklat,1964153389551669688,,,in,,0,0,1,https://x.com/undefined/status/1964153389551669688,1647749769643847680,;;;;
1963880986904850847,Sat Sep 06 02:26:34 +0000 2025,3,@kompascom Mbg itu berarti siswa &amp; sekolah sibuk dg kegiatan keracunan Siswa jadi trauma/tersiksa/tdk nyaman lagi kalo makan mbg minimal ngecek2 dulu apa ada ulat basi dll 10% anggaran mbg masuk kroni tanpa kerja Mbg jadi kanibal pada program2 lain Merusak diri sendiri dg sadar &amp; bangga,1964153220491591806,,kompascom,in,,0,1,0,https://x.com/undefined/status/1964153220491591806,1502197561175597060,;;
1964153149293203473,Sat Sep 06 02:26:17 +0000 2025,2,Ga usah MBG MBG an! . Sekolah anak saya sudah punya dapur sendiri tiap hari makan siang dimasak langsung di sekolah. Ibu² yang masak pun sudah dapat rezeki dari sekolah. . Ga usah tambah²i MBG MBG an! Ga usah ngerecokin rezeki orang lain dgn dalih penyerapan lapangan kerja baru!,1964153149293203473,,,in,,0,0,0,https://x.com/undefined/status/1964153149293203473,49465717,;;;;
1964116336566816843,Sat Sep 06 02:25:36 +0000 2025,1,@ARSIPAJA Knp kgk ada akuntabilitas buat MBG ini sih ? Sering banget jatuh korban &amp; cuman dianggep angka aja !!! https://t.co/TbEuEd1zXv,1964152977440330043,https://pbs.twimg.com/media/G0ISNsKbUAQV7pd.jpg,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1964152977440330043,2297389381,;;;
1963428184298549511,Sat Sep 06 02:24:55 +0000 2025,0,@buaskurn @Tetsu_85 Tapi punya MBG yang ingin diikuti seluruh dunia. (Dunia fantasi bowo),1964152805910012063,,buaskurn,in,,0,0,0,https://x.com/undefined/status/1964152805910012063,1483852363702349824,;;;;
1964152151447306463,Sat Sep 06 02:22:19 +0000 2025,0,*H41 PR4B0W0 / P4R4 MENTER1 - S1M4K V1DE0 1N1 GUN4K4N SK4L4 PR10R1T4S D4L4M MENENTUK4N KEB1J4K4N. UT4M4K4N YG D1BUTUHK4N PUBL1K YG JUMB0 B4T4L1N 4J4 (MBG - IKN - PSN - FOOD ESTATE). C4R1 4K4R PERM4S4L4H D4L4NGNY4 D1C4R1 D1 KEMUD14N H4R1 KEREN ? https://t.co/FZQaVpX4vS,1964152151447306463,,,in,,0,0,0,https://x.com/undefined/status/1964152151447306463,1903813001637244928,;;;;
1964152017363837329,Sat Sep 06 02:21:47 +0000 2025,0,Manfaat ekonomi program MBG https://t.co/mlH1r5lzYy,1964152017363837329,https://pbs.twimg.com/media/G0IR2AbbUAE_RsF.jpg,,in,,1,0,0,https://x.com/undefined/status/1964152017363837329,714238358332051456,;;;;
1964142446499287186,Sat Sep 06 02:21:06 +0000 2025,0,@NenkMonica Diusulin menteri2 unfaedah ini makan makanan MBG jg biar bacodnya ada bobotnya,1964151844839510242,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1964151844839510242,1670596999060795392,;;;;
1964151798455050250,Sat Sep 06 02:20:55 +0000 2025,0,Makan bergizi gratis program MBG jadi akselerasi ekosistem pangan nasional https://t.co/djQIabVSkc,1964151798455050250,https://pbs.twimg.com/media/G0IRpT-bUAEGgMS.jpg,,in,,1,0,0,https://x.com/undefined/status/1964151798455050250,714238358332051456,;;;;
1963896982310662339,Sat Sep 06 02:20:35 +0000 2025,9,@salam4jari kalo ada kasus keracunan yg bener ya dievaluasi bukan malah berhenti jgn cuma cari berita negatif soal mbg coba sekali-kali cari berita dari orang-prang yg beneran kebantu dengan mbg,1964151713192976588,,salam4jari,in,,0,0,9,https://x.com/undefined/status/1964151713192976588,1328557781708783616,;;;;
